,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,Target
29754,1,0,3.9,293,24,8,66,250.0,1
29757,1,0,3.9,332,21,2,24,600.0,1
29761,1,0,4.0,69,24,2,66,1.0,1
29764,1,1,3.7,1015,24,8,66,1.3,0
29769,1,0,3.9,395,25,2,66,750.0,1
29770,1,0,4.1,507,24,1,66,600.0,1
29775,0,1,3.8,170,22,8,62,1.3,1
29776,1,0,3.1,121,24,2,45,500.0,0
29813,0,0,3.6,17,25,1,20,300.0,0
29837,1,0,3.9,327,24,2,1,500.0,1
29842,1,0,4.1,1963,24,6,66,600.0,1
29844,0,0,4.2,1534,24,6,66,600.0,1
29845,0,0,4.2,94,24,6,43,400.0,1
29847,1,0,3.9,44,24,6,66,550.0,1
29848,1,0,4.1,506,22,6,66,600.0,1
29849,1,0,4.3,220,21,6,66,300.0,1
29850,1,0,4.2,534,25,6,66,450.0,1
29851,1,0,4.3,656,24,6,59,250.0,1
29852,1,0,4.0,62,24,6,66,400.0,1
29853,1,0,4.3,193,24,6,66,300.0,1
29854,1,1,4.3,343,22,6,66,450.0,1
29860,1,0,3.8,477,24,6,15,450.0,1
29869,1,0,3.8,46,25,6,66,400.0,1
29871,1,0,3.9,1049,25,6,66,600.0,1
29875,1,0,4.0,461,26,6,66,500.0,1
29879,1,0,4.0,212,22,6,66,400.0,1
29898,0,0,3.8,291,26,8,66,500.0,1
29907,0,0,4.0,99,24,6,66,200.0,1
29912,1,0,4.1,322,24,6,43,600.0,1
29917,1,0,3.6,23,21,6,21,300.0,0
29923,0,0,3.8,37,25,8,66,400.0,1
29941,0,0,3.7,35,25,6,66,300.0,0
29946,1,0,3.1,8,12,6,43,300.0,0
29974,0,0,3.8,65,24,6,26,550.0,1
29983,0,0,3.4,4,26,6,62,300.0,0
30009,0,0,3.3,4,26,6,66,350.0,0
30039,1,0,3.8,57,25,6,66,500.0,1
30046,1,0,3.7,103,24,6,46,400.0,0
30053,0,1,4.4,287,0,2,66,1.3,1
30054,1,1,4.5,816,0,2,66,800.0,1
30056,1,0,4.2,1295,0,2,66,900.0,1
30057,1,1,4.2,1544,0,2,66,800.0,1
30059,1,1,4.1,1342,15,2,52,800.0,1
30060,0,0,4.3,317,0,8,66,300.0,1
30063,1,0,3.7,40,0,6,66,400.0,0
30064,0,1,4.0,169,0,8,35,1.1,1
30065,0,0,3.8,53,0,6,43,300.0,1
30066,1,0,3.9,327,3,2,45,650.0,1
30068,0,0,3.8,70,0,6,66,300.0,1
30070,1,1,3.9,67,0,2,66,600.0,1
30072,0,0,3.8,158,15,8,66,1.3,1
30073,1,0,3.6,386,0,6,11,400.0,0
30075,1,0,3.5,739,0,2,66,600.0,0
30076,1,0,4.2,469,0,6,66,400.0,1
30077,1,0,3.9,1190,0,6,45,500.0,1
30080,1,0,3.6,221,0,2,13,600.0,0
30083,0,0,4.0,140,0,6,66,200.0,1
30085,1,0,3.6,16,0,6,45,300.0,0
30086,1,0,3.8,261,0,2,66,500.0,1
30095,1,0,3.7,27,0,6,23,300.0,0
30098,1,0,3.8,100,0,2,63,350.0,1
30100,0,0,3.8,106,0,2,66,700.0,1
30103,1,0,4.1,133,0,6,43,150.0,1
30105,1,0,3.5,12,0,6,43,300.0,0
30106,1,0,3.7,101,0,1,66,700.0,0
30107,0,0,3.3,4,0,6,43,100.0,0
30112,1,0,3.8,117,0,2,66,600.0,1
30117,0,0,3.5,16,0,6,45,200.0,0
30124,0,0,4.1,357,0,6,66,500.0,1
30130,1,0,3.7,67,0,6,66,300.0,0
30132,0,0,3.4,6,0,6,43,400.0,0
30140,1,0,3.6,64,0,6,39,400.0,0
30150,1,0,3.9,193,0,6,66,600.0,1
30156,1,0,3.1,22,0,6,45,400.0,0
30163,0,0,3.8,36,0,6,59,200.0,1
30164,1,0,3.8,883,0,6,66,500.0,1
30167,1,0,3.6,31,0,8,66,150.0,0
30176,1,0,3.9,140,0,6,51,300.0,1
30185,1,0,3.3,9,0,6,66,400.0,0
30229,0,0,3.5,43,0,6,66,400.0,0
30266,0,0,3.5,10,0,6,2,300.0,0
30321,1,0,3.7,181,0,6,45,400.0,0
30327,1,0,3.4,47,0,6,66,200.0,0
30328,1,0,3.4,17,0,6,62,200.0,0
30332,1,0,2.9,67,0,2,66,200.0,0
30334,0,1,4.6,5002,23,8,66,1.8,1
30335,0,1,4.5,3914,23,8,66,1.0,1
30336,0,1,4.4,1575,23,8,66,2.0,1
30337,0,1,4.8,482,23,8,66,2.1,1
30338,1,1,4.5,3987,23,8,66,1.6,1
30339,0,1,4.7,4447,23,8,66,1.0,1
30340,0,1,4.5,2005,23,8,66,1.4,1
30341,0,1,4.0,2160,23,8,66,1.0,1
30342,1,1,4.3,2576,23,8,66,1.2,1
30343,1,1,4.1,1792,23,8,66,1.2,1
30344,0,1,3.9,151,23,8,66,1.0,1
30346,1,1,4.4,346,23,3,66,1.0,1
30348,0,1,3.9,592,23,8,66,1.3,1
30349,1,1,4.3,567,24,8,66,2.0,1
30350,1,0,4.6,4695,25,8,66,1.5,1
30351,0,1,4.4,2365,25,3,66,1.1,1
30352,0,1,4.5,6377,25,8,66,1.6,1
30353,0,1,4.5,7856,22,8,66,1.8,1
30354,0,1,4.3,221,22,3,66,1.2,1
30356,0,1,4.6,895,22,8,66,1.4,1
30357,0,1,4.4,1237,22,8,66,1.2,1
30358,0,1,4.4,4086,22,8,66,1.2,1
30359,0,1,4.2,1743,22,8,66,1.4,1
30360,0,1,4.5,577,24,8,66,1.0,1
30361,0,1,4.3,1557,21,8,66,1.2,1
30362,1,1,4.2,1369,25,3,66,1.4,1
30364,1,1,4.2,1177,22,8,66,1.3,1
30369,0,0,3.9,35,22,8,66,1.0,1
30370,1,1,3.9,598,22,8,66,1.2,1
30374,0,0,3.9,107,22,8,35,1.5,1
30375,1,1,3.7,1015,24,8,66,1.3,0
30376,0,1,3.8,170,22,8,62,1.3,1
30385,0,1,4.0,169,0,8,35,1.1,1
30389,0,1,4.8,482,23,8,66,2.1,1
30390,0,1,4.7,4447,23,8,66,1.0,1
30391,1,1,4.3,549,23,8,66,1.0,1
30392,0,1,4.7,10530,23,3,66,1.4,1
30393,0,1,4.5,3914,23,8,66,1.0,1
30394,1,1,4.5,3163,23,3,66,1.5,1
30395,0,1,4.6,2590,23,8,66,1.3,1
30396,0,0,4.2,2370,23,8,66,1.4,1
30397,1,1,4.9,2244,23,3,66,1.5,1
30398,0,1,4.6,5002,23,8,66,1.8,1
30399,1,1,4.3,2576,23,8,66,1.2,1
30400,1,1,4.4,387,23,3,66,1.5,1
30401,1,1,4.1,1792,23,8,66,1.2,1
30402,0,1,3.9,151,23,8,66,1.0,1
30403,1,1,4.1,402,23,8,66,1.2,1
30404,1,1,4.4,346,23,3,66,1.0,1
30405,0,1,3.9,592,23,8,66,1.3,1
30406,0,0,3.0,38,23,8,35,1.0,0
30407,0,1,4.4,2365,25,3,66,1.1,1
30408,0,1,4.5,6377,25,8,66,1.6,1
30409,0,1,4.5,7856,22,8,66,1.8,1
30410,0,1,4.3,221,22,3,66,1.2,1
30411,1,1,4.5,1889,21,3,66,1.2,1
30412,1,1,4.4,459,25,3,43,1.5,1
30413,0,1,4.4,1237,22,8,66,1.2,1
30414,0,1,4.4,4086,22,8,66,1.2,1
30415,0,1,4.2,1743,22,8,66,1.4,1
30416,0,1,4.5,577,24,8,66,1.0,1
30417,0,1,4.3,1557,21,8,66,1.2,1
30418,1,1,4.2,1369,25,3,66,1.4,1
30419,1,1,4.2,1177,22,8,66,1.3,1
30420,0,1,4.1,819,22,3,66,800.0,1
30422,0,0,4.0,1408,24,8,66,1.0,1
30423,0,0,3.9,740,24,8,66,1.4,1
30424,0,0,3.9,70,42,8,45,1.5,1
30425,1,1,4.0,281,22,3,66,1.5,1
30426,0,0,3.9,35,22,8,66,1.0,1
30427,0,1,3.9,282,25,3,66,1.0,1
30428,1,1,3.9,598,22,8,66,1.2,1
30429,0,0,4.2,270,24,8,66,1.4,1
30430,1,0,3.7,130,21,3,26,1.2,0
30431,0,0,3.8,674,24,8,66,1.7,1
30432,0,0,3.9,107,22,8,35,1.5,1
30433,1,1,3.7,1015,24,8,66,1.3,0
30434,0,1,3.8,170,22,8,62,1.3,1
30435,0,0,3.7,68,24,8,66,1.0,0
30438,0,0,3.0,25,24,8,66,2.3,0
30439,0,0,3.8,29,24,8,45,800.0,1
30440,0,0,3.8,152,24,8,66,1.5,1
30442,0,1,4.0,169,0,8,35,1.1,1
30443,0,0,3.8,158,15,8,66,1.3,1
30448,1,1,4.5,3469,23,2,66,1.3,1
30449,0,1,4.4,1575,23,8,66,2.0,1
30450,0,1,4.7,10530,23,3,66,1.4,1
30452,1,1,4.0,1871,24,2,43,600.0,1
30456,0,1,4.2,1757,23,2,66,1.2,1
30457,1,1,4.9,2244,23,3,66,1.5,1
30460,1,1,4.4,9080,22,8,66,600.0,1
30462,1,1,4.5,721,25,2,66,1.5,1
30464,1,1,4.4,682,25,2,66,1.5,1
30466,1,0,4.1,6948,23,2,66,750.0,1
30467,1,1,4.1,675,42,2,66,900.0,1
30474,0,1,4.3,106,25,2,66,1.0,1
30484,1,0,4.4,363,24,1,66,500.0,1
30486,1,0,4.1,992,24,1,66,600.0,1
30487,0,1,4.2,817,24,1,66,800.0,1
30488,0,0,4.1,2450,24,1,66,700.0,1
30489,1,0,4.1,87,24,1,19,700.0,1
30490,1,0,3.7,18,24,1,20,900.0,0
30491,1,0,3.8,108,24,6,66,400.0,1
30492,1,0,4.1,507,24,1,66,600.0,1
30497,0,0,4.7,14717,23,8,66,900.0,1
30498,0,0,4.6,7127,22,1,66,600.0,1
30499,0,0,4.5,3847,23,1,66,800.0,1
30500,1,1,4.4,9080,22,8,66,600.0,1
30501,0,0,4.1,2734,23,1,66,1.3,1
30503,1,0,4.0,76,26,1,66,400.0,1
30508,0,1,4.3,1471,23,1,66,800.0,1
30510,1,1,4.3,1808,23,8,66,900.0,1
30512,1,0,4.5,2621,23,8,66,500.0,1
30513,1,1,4.4,208,23,1,66,800.0,1
30514,1,0,4.4,950,23,1,66,900.0,1
30515,1,1,4.2,505,23,1,66,800.0,1
30517,1,1,4.4,467,22,1,66,800.0,1
30518,0,1,4.5,550,23,1,66,900.0,1
30520,0,0,4.3,295,22,1,66,850.0,1
30521,1,1,4.0,1515,42,1,18,900.0,1
30522,1,0,4.5,345,23,8,66,300.0,1
30523,0,0,4.1,1359,25,1,19,700.0,1
30524,1,0,4.2,169,22,1,19,700.0,1
30526,1,1,4.2,875,23,1,66,600.0,1
30527,1,1,4.0,1241,22,1,16,700.0,1
30528,1,0,4.2,1065,23,1,66,800.0,1
30529,1,0,4.1,894,42,1,66,800.0,1
30533,1,1,4.2,1705,23,1,66,650.0,1
30535,1,0,4.1,779,21,1,18,700.0,1
30538,0,0,4.2,226,42,1,66,200.0,1
30539,1,0,3.6,32,25,1,66,500.0,0
30540,1,0,4.0,66,22,8,66,700.0,1
30544,1,0,4.1,61,42,1,66,600.0,1
30548,0,0,4.0,1209,22,1,66,650.0,1
30550,0,0,3.8,291,26,8,66,500.0,1
30557,1,1,4.4,103,26,1,66,700.0,1
30559,0,0,4.3,139,23,1,18,800.0,1
30564,0,0,3.6,17,25,1,20,300.0,0
30567,1,0,3.8,230,21,1,66,600.0,1
30570,1,1,4.5,1879,0,1,66,900.0,1
30571,0,1,4.0,1778,11,8,66,1.6,1
30572,1,0,3.7,28,0,1,66,400.0,0
30574,1,0,3.2,6,0,8,6,200.0,0
30584,1,0,4.1,327,21,4,43,450.0,1
30586,1,0,4.5,1193,0,4,66,500.0,1
30587,1,0,3.9,585,42,4,66,450.0,1
30588,1,0,3.8,340,0,2,66,800.0,1
30591,1,0,3.9,306,11,6,66,300.0,1
30592,1,0,4.2,1295,0,2,66,900.0,1
30597,1,0,4.3,193,24,6,66,300.0,1
30598,1,0,4.4,115,24,7,57,600.0,1
30600,1,0,4.5,563,0,5,29,400.0,1
30601,1,0,4.0,358,26,4,9,650.0,1
30602,1,0,3.9,47,15,7,66,300.0,1
30604,1,0,4.1,506,22,6,66,600.0,1
30607,1,0,3.5,739,0,2,66,600.0,0
30609,1,0,3.8,257,0,2,12,800.0,1
30610,1,0,4.1,391,21,7,44,500.0,1
30616,1,0,3.7,217,0,6,66,200.0,0
30618,1,0,4.0,413,23,6,2,300.0,1
30620,1,0,4.0,201,0,6,43,300.0,1
30621,1,0,3.9,641,32,6,45,400.0,1
30624,1,0,4.1,189,0,6,1,400.0,1
30627,1,0,4.0,88,23,6,66,400.0,1
30628,1,0,4.1,6948,23,2,66,750.0,1
30633,1,0,4.0,461,26,6,66,500.0,1
30634,1,0,3.4,99,26,0,4,400.0,0
30635,1,0,4.6,278,23,5,37,400.0,1
30636,1,0,3.6,140,15,7,66,300.0,0
30637,1,0,4.0,108,21,2,43,500.0,1
30639,1,0,3.9,232,0,7,66,400.0,1
30642,1,0,3.9,332,21,2,24,600.0,1
30643,1,0,3.9,193,0,6,66,600.0,1
30649,1,0,3.9,293,24,8,66,250.0,1
30651,1,0,3.2,55,0,6,45,300.0,0
30653,1,0,3.7,22,23,6,66,750.0,0
30661,1,0,4.2,429,21,6,11,250.0,1
30664,1,0,4.4,7234,23,2,66,600.0,1
30665,1,0,4.1,1963,24,6,66,600.0,1
30666,1,0,3.3,50,23,6,9,300.0,0
30671,1,1,4.4,9080,22,8,66,600.0,1
30672,1,0,2.9,323,11,2,66,1.0,0
30674,1,0,3.9,21,0,7,30,300.0,1
30675,1,0,4.3,3618,24,6,66,400.0,1
30676,1,0,4.2,41,15,7,64,200.0,1
30679,1,0,4.5,345,23,8,66,300.0,1
30686,1,0,3.1,32,0,7,66,400.0,0
30687,1,0,3.9,161,21,4,66,650.0,1
30690,1,0,3.8,883,0,6,66,500.0,1
30691,1,0,3.7,77,15,8,66,200.0,0
30692,1,0,3.8,351,15,6,43,300.0,1
30693,1,0,3.9,327,24,2,1,500.0,1
30694,1,1,4.0,1134,16,2,43,1.0,1
30707,1,0,3.8,261,0,2,66,500.0,1
30711,1,0,3.9,129,15,2,66,600.0,1
30713,1,0,4.0,102,0,2,22,600.0,1
30714,1,0,3.9,327,3,2,45,650.0,1
30721,1,0,3.2,294,15,2,66,600.0,0
30723,1,0,4.3,656,24,6,59,250.0,1
30724,1,0,3.6,504,21,4,55,500.0,0
30731,1,0,3.5,29,32,6,51,350.0,0
30734,1,0,3.6,383,23,2,66,600.0,0
30736,1,0,4.1,1118,23,2,66,750.0,1
30737,1,0,3.9,184,0,6,66,300.0,1
30742,1,0,3.9,463,15,6,66,600.0,1
30753,1,0,3.8,141,23,6,66,200.0,1
30764,1,1,4.1,531,16,2,66,800.0,1
30765,1,0,3.8,71,21,7,66,500.0,1
30773,1,0,4.3,131,16,5,27,300.0,1
30780,1,1,4.9,2244,23,3,66,1.5,1
30787,1,0,3.9,230,21,4,66,450.0,1
30788,1,0,3.9,160,15,6,64,300.0,1
30794,1,0,3.1,269,15,2,66,550.0,0
30797,1,0,3.9,40,0,8,66,200.0,1
30801,1,0,3.7,72,16,4,45,300.0,0
30803,1,0,4.4,363,24,1,66,500.0,1
30805,1,0,4.5,2072,15,2,66,1.2,1
30809,1,0,3.2,86,11,6,22,600.0,0
30820,1,1,4.6,5436,16,2,66,1.6,1
30827,1,0,4.0,62,16,4,9,400.0,1
30828,1,0,3.9,162,32,6,63,40.0,1
30832,1,0,3.6,16,0,6,45,300.0,0
30834,1,0,4.1,616,25,2,66,500.0,1
30843,1,1,4.2,1155,15,2,66,1.8,1
30844,1,0,4.1,168,23,4,66,300.0,1
30848,1,1,4.5,816,0,2,66,800.0,1
30853,1,1,4.2,1705,23,1,66,650.0,1
30854,1,0,4.0,39,0,8,66,300.0,1
30856,1,0,4.2,534,25,6,66,450.0,1
30860,1,0,4.5,2621,23,8,66,500.0,1
30865,1,1,4.2,1544,0,2,66,800.0,1
30867,1,0,3.9,707,0,2,43,500.0,1
30870,1,0,3.6,11,21,7,66,500.0,0
30872,1,0,4.3,3461,25,2,43,600.0,1
30874,1,1,4.4,208,23,1,66,800.0,1
30880,1,0,3.8,78,15,6,66,350.0,1
30883,1,1,4.2,348,23,2,43,700.0,1
30886,1,0,3.6,32,25,1,66,500.0,0
30891,1,0,4.6,4695,25,8,66,1.5,1
30893,1,1,4.5,263,22,2,66,1.3,1
30901,1,0,3.6,26,12,8,66,200.0,0
30902,1,0,3.4,10,0,7,23,250.0,0
30915,1,1,4.1,224,23,2,66,600.0,1
30916,1,0,4.0,790,35,6,66,400.0,1
30922,1,0,3.8,43,15,6,66,400.0,1
30923,1,1,4.4,2398,22,2,66,1.0,1
30934,1,1,4.5,3469,23,2,66,1.3,1
30935,1,0,3.4,17,0,6,62,200.0,0
30939,1,0,4.0,670,15,2,66,800.0,1
30955,1,0,3.7,10,15,7,59,300.0,0
30959,1,0,4.3,220,21,6,66,300.0,1
30962,1,1,4.0,1871,24,2,43,600.0,1
30964,1,1,4.3,343,22,6,66,450.0,1
30966,1,1,4.5,3987,23,8,66,1.6,1
30974,1,1,4.2,295,23,2,66,800.0,1
30975,1,0,3.6,62,15,7,66,500.0,0
30978,1,0,3.7,27,23,2,66,600.0,0
30986,1,0,3.8,40,22,4,12,600.0,1
30990,1,0,4.1,1153,16,8,66,500.0,1
30991,1,0,4.0,187,25,8,5,500.0,1
30996,1,0,2.8,95,16,2,66,600.0,0
30999,1,0,4.0,782,24,2,66,750.0,1
31000,1,1,4.5,721,25,2,66,1.5,1
31001,1,0,3.0,291,22,6,58,400.0,0
31008,1,1,4.2,1923,15,8,66,1.5,1
31011,1,0,3.3,4,16,7,66,300.0,0
31025,1,1,4.4,682,25,2,66,1.5,1
31029,1,0,4.4,950,23,1,66,900.0,1
31034,1,0,4.0,577,21,2,66,600.0,1
31037,1,1,3.7,111,23,2,45,900.0,0
31038,1,1,4.2,150,23,2,66,900.0,1
31046,1,0,3.1,144,11,6,66,200.0,0
31051,1,1,4.1,1792,23,8,66,1.2,1
31071,1,0,3.5,889,25,2,52,650.0,0
31076,1,0,4.5,253,15,2,66,1.2,1
31081,1,0,4.0,76,26,1,66,400.0,1
31086,1,0,3.8,69,15,6,65,200.0,1
31087,1,0,3.5,144,15,6,59,150.0,0
31096,1,0,4.2,603,25,5,29,900.0,1
31104,1,0,3.8,108,24,6,66,400.0,1
31105,1,0,3.8,33,32,7,66,500.0,1
31106,1,0,4.1,337,16,8,18,800.0,1
31112,1,0,3.4,6,18,6,44,400.0,0
31114,1,0,3.5,76,23,6,66,600.0,0
31119,1,0,3.1,8,12,6,43,300.0,0
31122,1,0,4.0,69,24,2,66,1.0,1
31123,1,1,4.2,505,23,1,66,800.0,1
31127,1,0,4.1,43,11,8,28,400.0,1
31132,1,0,3.4,25,0,7,48,500.0,0
31136,1,0,3.8,44,25,4,26,500.0,1
31141,1,0,3.6,23,21,6,21,300.0,0
31145,1,1,3.9,163,15,8,50,900.0,1
31148,1,0,3.5,9,0,5,30,250.0,0
31149,1,0,3.9,140,0,6,51,300.0,1
31162,1,1,4.4,346,23,3,66,1.0,1
31173,1,0,4.1,363,23,7,66,400.0,1
31176,1,1,4.1,675,42,2,66,900.0,1
31186,1,1,4.3,2576,23,8,66,1.2,1
31195,1,0,3.3,6,15,4,12,250.0,0
31213,1,0,3.8,616,0,1,66,600.0,1
31214,1,0,3.4,6,23,0,4,400.0,0
31222,1,0,3.5,69,23,6,66,250.0,0
31225,1,1,4.2,875,23,1,66,600.0,1
31233,1,0,3.6,19,24,5,27,300.0,0
31235,1,0,3.7,47,26,8,6,300.0,0
31243,1,0,3.9,395,25,2,66,750.0,1
31245,1,0,4.3,68,23,5,66,250.0,1
31253,0,0,4.1,2450,24,1,66,700.0,1
31266,1,0,4.0,66,22,8,66,700.0,1
31267,1,1,4.2,1177,22,8,66,1.3,1
31270,1,0,3.1,121,24,2,45,500.0,0
31288,1,0,4.1,779,21,1,18,700.0,1
31294,1,0,3.9,37,25,8,66,300.0,1
31300,1,0,3.0,37,0,6,45,200.0,0
31307,1,1,4.0,1021,16,2,43,1.2,1
31316,1,1,4.1,603,24,2,66,1.1,1
31336,1,0,4.1,28,11,6,59,150.0,1
31340,1,1,3.9,598,22,8,66,1.2,1
31348,1,0,4.2,1065,23,1,66,800.0,1
31353,1,1,4.1,300,35,2,66,1.0,1
31358,1,1,4.0,1241,22,1,16,700.0,1
31367,1,0,3.7,31,16,6,48,500.0,0
31383,1,1,4.2,1369,25,3,66,1.4,1
31387,1,0,4.3,1105,15,1,66,700.0,1
31394,1,0,3.5,34,24,8,66,250.0,0
31399,1,0,3.9,349,16,2,66,450.0,1
31421,0,0,4.0,99,24,6,66,200.0,1
31430,1,0,3.2,7,42,6,45,250.0,0
31434,1,0,4.1,507,24,1,66,600.0,1
31437,1,1,3.9,146,22,2,66,1.0,1
31457,1,0,3.8,74,6,1,66,650.0,1
31474,0,0,3.7,125,24,4,66,500.0,0
31484,0,0,3.1,41,24,6,66,250.0,0
31487,1,1,3.7,1015,24,8,66,1.3,0
31498,1,0,3.8,18,42,8,21,200.0,1
31505,1,0,3.4,10,0,1,16,650.0,0
31529,1,0,3.2,4,23,6,66,300.0,0
31537,1,1,4.1,1054,16,7,66,1.4,1
31564,0,0,3.5,6,11,0,66,300.0,0
31569,0,0,3.7,13,22,5,27,400.0,0
31597,1,0,3.2,11,0,6,66,250.0,0
31619,0,1,4.5,3914,23,8,66,1.0,1
31621,0,1,4.7,4447,23,8,66,1.0,1
31622,0,1,4.0,2160,23,8,66,1.0,1
31623,0,1,4.2,1743,22,8,66,1.4,1
31624,0,1,4.0,1778,11,8,66,1.6,1
31633,0,0,4.7,14717,23,8,66,900.0,1
31639,0,0,4.5,3847,23,1,66,800.0,1
31646,1,1,4.3,1808,23,8,66,900.0,1
31649,0,0,4.1,2734,23,1,66,1.3,1
31650,0,0,4.4,1225,22,1,66,800.0,1
31653,0,1,4.5,686,23,2,66,1.4,1
31654,0,0,4.3,2306,23,2,66,800.0,1
31660,1,1,4.4,467,22,1,66,800.0,1
31661,0,1,4.5,550,23,1,66,900.0,1
31662,0,1,4.3,166,22,2,66,800.0,1
31663,0,0,4.3,295,22,1,66,850.0,1
31664,0,1,4.1,819,22,3,66,800.0,1
31666,0,1,4.4,328,23,2,66,1.2,1
31669,0,0,4.4,44,23,2,66,800.0,1
31672,0,0,3.8,70,0,6,66,300.0,1
31674,0,1,4.1,453,25,2,43,650.0,1
31689,1,0,3.5,6,11,4,46,400.0,0
31690,1,0,3.8,4,16,7,66,500.0,1
31696,0,0,3.8,106,0,2,66,700.0,1
31718,0,0,4.2,171,23,5,36,200.0,1
31720,1,0,3.4,13,42,6,59,200.0,0
31721,1,0,3.3,4,21,1,16,400.0,0
31722,0,0,3.3,4,26,6,62,350.0,0
31724,1,0,3.7,27,15,4,66,700.0,0
31727,0,0,3.3,6,21,6,54,200.0,0
31733,0,0,3.6,44,0,6,66,400.0,0
31734,0,0,3.7,16,22,4,66,500.0,0
31872,1,0,3.3,8,21,6,62,250.0,0
31886,1,0,3.6,7,15,5,30,500.0,0
31888,1,0,4.1,366,11,2,66,600.0,1
31889,1,1,4.3,567,24,8,66,2.0,1
31890,1,0,4.4,363,24,1,66,500.0,1
31892,1,1,4.1,603,24,2,66,1.1,1
31894,0,0,4.5,494,24,5,30,500.0,1
31895,1,0,3.6,19,24,5,27,300.0,0
31900,1,0,3.5,34,24,8,66,250.0,0
31901,1,0,3.4,10,24,5,29,300.0,0
31907,0,0,3.0,66,24,5,37,250.0,0
31908,0,0,4.6,272,23,8,66,400.0,1
31910,1,1,4.4,9080,22,8,66,600.0,1
31915,1,0,4.5,2621,23,8,66,500.0,1
31916,1,1,4.2,505,23,1,66,800.0,1
31918,1,1,4.3,343,22,6,66,450.0,1
31922,1,0,4.5,345,23,8,66,300.0,1
31927,1,0,4.6,278,23,5,37,400.0,1
31931,1,1,4.2,1705,23,1,66,650.0,1
31934,1,0,4.2,603,25,5,29,900.0,1
31941,1,0,4.3,68,23,5,66,250.0,1
31946,1,0,3.6,26,12,8,66,200.0,0
31950,1,0,4.1,211,23,8,66,200.0,1
31951,1,0,4.0,187,25,8,5,500.0,1
31972,1,0,3.4,99,26,0,4,400.0,0
31984,1,0,3.4,6,23,0,4,400.0,0
31990,0,0,2.8,53,22,8,66,600.0,0
31995,0,0,4.1,147,23,5,36,200.0,1
32014,0,0,3.7,13,22,5,27,400.0,0
32030,1,0,4.1,43,11,8,28,400.0,1
32047,0,0,3.5,6,11,0,66,300.0,0
32057,1,1,4.3,576,24,8,66,2.0,1
32058,0,1,4.5,578,24,8,66,1.0,1
32059,1,0,4.4,364,24,1,66,500.0,1
32061,1,1,4.4,1856,24,2,21,1.1,1
32062,0,0,3.8,4655,24,8,66,2.0,1
32063,1,1,4.0,1879,24,2,43,600.0,1
32064,1,1,4.1,602,24,2,66,1.1,1
32067,1,0,4.1,991,24,1,66,600.0,1
32069,0,1,4.2,817,24,1,66,800.0,1
32070,0,0,4.1,2450,24,1,66,700.0,1
32074,1,0,4.1,87,24,1,19,700.0,1
32076,0,0,4.2,271,24,8,66,1.4,1
32077,1,0,4.0,783,24,2,66,750.0,1
32078,1,0,4.0,72,24,2,66,1.0,1
32088,1,0,3.6,242,24,2,66,800.0,0
32110,1,0,3.9,490,24,2,58,750.0,1
32112,1,0,4.3,3621,24,6,66,400.0,1
32117,1,0,4.0,63,24,6,66,400.0,1
32121,1,0,3.8,480,24,6,15,450.0,1
32122,1,0,4.0,567,24,6,58,400.0,1
32123,1,0,3.9,503,24,6,66,300.0,1
32125,1,0,3.9,44,24,6,59,300.0,1
32152,0,0,3.1,41,24,6,66,250.0,0
32158,0,1,4.7,10541,23,3,66,1.4,1
32159,0,0,4.7,14723,23,8,66,900.0,1
32160,1,0,4.6,4707,25,8,66,1.5,1
32161,0,1,4.4,1577,23,8,66,2.0,1
32162,0,1,4.5,3919,23,8,66,1.0,1
32163,0,1,4.4,2372,25,3,66,1.1,1
32164,1,1,4.5,3170,23,3,66,1.5,1
32165,0,1,4.8,498,23,8,66,2.1,1
32166,0,1,4.2,1760,23,2,66,1.2,1
32167,0,0,4.6,7129,22,1,66,600.0,1
32168,1,1,4.5,3471,23,2,66,1.3,1
32169,0,1,4.6,2592,23,8,66,1.3,1
32170,0,0,4.2,2374,23,8,66,1.4,1
32171,0,0,4.5,3849,23,1,66,800.0,1
32172,0,1,4.5,7862,22,8,66,1.8,1
32173,1,1,4.5,3991,23,8,66,1.6,1
32174,0,1,4.3,223,22,3,66,1.2,1
32175,0,1,4.5,6383,25,8,66,1.6,1
32176,0,1,4.4,1574,23,2,66,700.0,1
32177,1,1,4.2,151,23,2,66,900.0,1
32178,1,1,4.9,2249,23,3,66,1.5,1
32179,0,0,4.7,3217,23,8,66,750.0,1
32180,1,1,4.2,2619,23,2,66,1.3,1
32181,0,1,4.7,4870,23,2,66,1.5,1
32182,0,1,4.7,4449,23,8,66,1.0,1
32183,0,1,4.4,375,42,8,66,1.0,1
32184,1,1,4.4,9084,22,8,66,600.0,1
32185,0,0,4.1,2737,23,1,66,1.3,1
32187,0,1,4.4,115,23,8,66,1.5,1
32188,0,1,4.5,905,22,8,66,1.4,1
32189,0,1,4.6,5015,23,8,66,1.8,1
32190,1,0,4.3,3463,25,2,43,600.0,1
32191,1,1,4.6,1892,21,3,66,1.2,1
32192,0,1,4.7,3632,21,2,66,1.6,1
32193,0,1,4.5,2011,23,8,66,1.4,1
32194,1,0,4.4,7238,23,2,66,600.0,1
32195,1,1,4.4,3677,23,2,66,1.4,1
32196,1,1,4.4,2401,22,2,66,1.0,1
32197,0,1,4.4,1244,22,8,66,1.2,1
32198,0,0,4.4,1227,22,1,66,800.0,1
